"Time (s)","Recording (a.u.)"
6.160208333E-1,3.051757812E-3
6.160416667E-1,2.868652344E-3
6.160625000E-1,2.716064453E-3
6.160833333E-1,1.831054688E-4
6.161041667E-1,5.859375000E-3
6.161250000E-1,-2.441406250E-4
6.161458333E-1,1.708984375E-3
6.161666667E-1,2.563476562E-3
6.161875000E-1,5.493164062E-4
6.162083333E-1,1.739501953E-3
6.162291667E-1,-1.831054688E-4
6.162500000E-1,3.295898438E-3
6.162708333E-1,1.220703125E-4
6.162916667E-1,3.814697266E-3
6.163125000E-1,-7.019042969E-4
6.163333333E-1,2.014160156E-3
6.163541667E-1,4.394531250E-3
6.163750000E-1,1.007080078E-3
6.163958333E-1,2.441406250E-3
6.164166667E-1,-9.765625000E-4
6.164375000E-1,1.831054688E-3
6.164583333E-1,2.777099609E-3
6.164791667E-1,1.251220703E-3
6.165000000E-1,1.007080078E-3
6.165208333E-1,2.471923828E-3
6.165416667E-1,1.434326172E-3
6.165625000E-1,6.713867188E-4
6.165833333E-1,2.471923828E-3
6.166041667E-1,1.678466797E-3
6.166250000E-1,3.662109375E-4
6.166458333E-1,2.655029297E-3
6.166666667E-1,2.624511719E-3
6.166875000E-1,-1.068115234E-3
6.167083333E-1,3.936767578E-3
6.167291667E-1,-3.662109375E-4
6.167500000E-1,1.556396484E-3
6.167708333E-1,4.241943359E-3
6.167916667E-1,-1.190185547E-3
6.168125000E-1,4.669189453E-3
6.168333333E-1,2.349853516E-3
6.168541667E-1,1.281738281E-3
6.168750000E-1,1.922607422E-3
6.168958333E-1,-1.525878906E-4
6.169166667E-1,6.713867188E-4
6.169375000E-1,-2.349853516E-3
6.169583333E-1,-8.850097656E-4
6.169791667E-1,8.239746094E-4
6.170000000E-1,5.187988281E-4
6.170208333E-1,-1.739501953E-3
6.170416667E-1,-1.831054688E-4
6.170625000E-1,6.103515625E-5
6.170833333E-1,-1.892089844E-3
6.171041667E-1,-1.098632812E-3
6.171250000E-1,-8.850097656E-4
6.171458333E-1,-1.586914062E-3
6.171666667E-1,-3.662109375E-3
6.171875000E-1,1.220703125E-3
6.172083333E-1,-9.765625000E-4
6.172291667E-1,2.136230469E-3
6.172500000E-1,-8.850097656E-4
6.172708333E-1,-3.570556641E-3
6.172916667E-1,-2.716064453E-3
6.173125000E-1,-3.601074219E-3
6.173333333E-1,-1.831054688E-4
6.173541667E-1,-5.249023438E-3
6.173750000E-1,-2.136230469E-4
6.173958333E-1,-5.859375000E-3
6.174166667E-1,2.441406250E-4
6.174375000E-1,2.746582031E-4
6.174583333E-1,-1.861572266E-3
6.174791667E-1,1.434326172E-3
6.175000000E-1,-3.692626953E-3
6.175208333E-1,-1.129150391E-3
6.175416667E-1,-3.295898438E-3
6.175625000E-1,-1.831054688E-3
6.175833333E-1,-3.234863281E-3
6.176041667E-1,-1.098632812E-3
6.176250000E-1,-3.082275391E-3
6.176458333E-1,-1.525878906E-3
6.176666667E-1,-4.577636719E-4
6.176875000E-1,-4.272460938E-4
6.177083333E-1,-2.502441406E-3
6.177291667E-1,-1.190185547E-3
6.177500000E-1,5.493164062E-4
6.177708333E-1,-3.997802734E-3
6.177916667E-1,-3.662109375E-4
6.178125000E-1,-3.265380859E-3
6.178333333E-1,-1.525878906E-3
6.178541667E-1,-2.746582031E-3
6.178750000E-1,7.019042969E-4
6.178958333E-1,-6.713867188E-4
6.179166667E-1,-1.251220703E-3
6.179375000E-1,-3.051757812E-5
6.179583333E-1,-2.685546875E-3
6.179791667E-1,3.051757812E-5
6.180000000E-1,-4.760742188E-3
6.180208333E-1,-3.143310547E-3
6.180416667E-1,-2.716064453E-3
6.180625000E-1,-2.380371094E-3
6.180833333E-1,-1.251220703E-3
6.181041667E-1,-2.471923828E-3
6.181250000E-1,-1.403808594E-3
6.181458333E-1,-1.068115234E-3
6.181666667E-1,-1.464843750E-3
6.181875000E-1,-1.953125000E-3
6.182083333E-1,-3.021240234E-3
6.182291667E-1,-4.669189453E-3
6.182500000E-1,-3.295898438E-3
6.182708333E-1,-5.889892578E-3
6.182916667E-1,-3.540039062E-3
6.183125000E-1,-3.509521484E-3
6.183333333E-1,-3.479003906E-3
6.183541667E-1,-2.593994141E-3
6.183750000E-1,-4.699707031E-3
6.183958333E-1,1.831054688E-4
6.184166667E-1,-3.540039062E-3
6.184375000E-1,-1.678466797E-3
6.184583333E-1,-3.112792969E-3
6.184791667E-1,-2.044677734E-3
6.185000000E-1,-1.953125000E-3
6.185208333E-1,-5.737304688E-3
6.185416667E-1,-8.544921875E-4
6.185625000E-1,-3.845214844E-3
6.185833333E-1,3.356933594E-4
6.186041667E-1,-3.356933594E-3
6.186250000E-1,-1.708984375E-3
6.186458333E-1,1.220703125E-3
6.186666667E-1,-3.295898438E-3
6.186875000E-1,2.105712891E-3
6.187083333E-1,-5.706787109E-3
6.187291667E-1,-6.103515625E-5
6.187500000E-1,-1.739501953E-3
6.187708333E-1,-3.295898438E-3
6.187916667E-1,1.708984375E-3
6.188125000E-1,-8.544921875E-4
6.188333333E-1,-3.967285156E-4
6.188541667E-1,-2.593994141E-3
6.188750000E-1,2.227783203E-3
6.188958333E-1,-1.007080078E-3
6.189166667E-1,6.103515625E-4
6.189375000E-1,2.502441406E-3
6.189583333E-1,2.136230469E-4
6.189791667E-1,-4.272460938E-4
6.190000000E-1,-6.103515625E-4
6.190208333E-1,1.892089844E-3
6.190416667E-1,1.373291016E-3
6.190625000E-1,9.155273438E-5
6.190833333E-1,-2.593994141E-3
6.191041667E-1,3.356933594E-4
6.191250000E-1,4.882812500E-4
6.191458333E-1,6.103515625E-4
6.191666667E-1,-1.831054688E-4
6.191875000E-1,4.302978516E-3
6.192083333E-1,3.387451172E-3
6.192291667E-1,1.220703125E-3
6.192500000E-1,3.295898438E-3
6.192708333E-1,2.227783203E-3
6.192916667E-1,3.204345703E-3
6.193125000E-1,-1.068115234E-3
6.193333333E-1,3.784179688E-3
6.193541667E-1,2.349853516E-3
6.193750000E-1,1.220703125E-4
6.193958333E-1,2.075195312E-3
6.194166667E-1,4.608154297E-3
6.194375000E-1,2.014160156E-3
6.194583333E-1,4.272460938E-3
6.194791667E-1,4.516601562E-3
6.195000000E-1,3.540039062E-3
6.195208333E-1,4.669189453E-3
6.195416667E-1,2.929687500E-3
6.195625000E-1,5.187988281E-3
6.195833333E-1,-1.556396484E-3
6.196041667E-1,3.143310547E-3
6.196250000E-1,4.882812500E-4
6.196458333E-1,1.647949219E-3
6.196666667E-1,6.072998047E-3
6.196875000E-1,2.532958984E-3
6.197083333E-1,3.601074219E-3
6.197291667E-1,3.204345703E-3
6.197500000E-1,3.997802734E-3
6.197708333E-1,1.037597656E-3
6.197916667E-1,3.631591797E-3
6.198125000E-1,2.655029297E-3
6.198333333E-1,2.655029297E-3
6.198541667E-1,3.112792969E-3
6.198750000E-1,-1.129150391E-3
6.198958333E-1,3.082275391E-3
6.199166667E-1,6.103515625E-4
6.199375000E-1,2.441406250E-4
6.199583333E-1,2.075195312E-3
6.199791667E-1,-5.798339844E-4
6.200000000E-1,1.068115234E-3
6.200208333E-1,3.814697266E-3
6.200416667E-1,1.617431641E-3
6.200625000E-1,-1.831054688E-3
6.200833333E-1,2.136230469E-3
6.201041667E-1,-4.577636719E-4
6.201250000E-1,-1.220703125E-4
6.201458333E-1,-9.155273438E-4
6.201666667E-1,-1.525878906E-3
6.201875000E-1,1.525878906E-4
6.202083333E-1,-2.227783203E-3
6.202291667E-1,1.281738281E-3
6.202500000E-1,-1.159667969E-3
6.202708333E-1,9.460449219E-4
6.202916667E-1,-1.068115234E-3
6.203125000E-1,-4.272460938E-4
6.203333333E-1,1.007080078E-3
6.203541667E-1,-4.272460938E-4
6.203750000E-1,-3.662109375E-4
6.203958333E-1,-1.770019531E-3
6.204166667E-1,8.850097656E-4
6.204375000E-1,-1.831054688E-3
6.204583333E-1,6.408691406E-4
6.204791667E-1,-1.007080078E-3
6.205000000E-1,-1.464843750E-3
6.205208333E-1,-7.324218750E-4
6.205416667E-1,-1.190185547E-3
6.205625000E-1,-1.617431641E-3
6.205833333E-1,-3.356933594E-3
6.206041667E-1,2.380371094E-3
6.206250000E-1,3.356933594E-4
6.206458333E-1,1.861572266E-3
6.206666667E-1,2.197265625E-3
6.206875000E-1,-1.556396484E-3
6.207083333E-1,1.831054688E-3
6.207291667E-1,2.746582031E-4
6.207500000E-1,1.220703125E-4
6.207708333E-1,4.577636719E-4
6.207916667E-1,-6.408691406E-4
6.208125000E-1,9.460449219E-4
6.208333333E-1,8.850097656E-4
6.208541667E-1,7.629394531E-4
6.208750000E-1,1.251220703E-3
6.208958333E-1,1.983642578E-3
6.209166667E-1,2.441406250E-4
6.209375000E-1,1.800537109E-3
6.209583333E-1,2.044677734E-3
6.209791667E-1,6.713867188E-4
6.210000000E-1,1.525878906E-4
6.210208333E-1,-1.220703125E-3
6.210416667E-1,5.187988281E-3
6.210625000E-1,1.647949219E-3
6.210833333E-1,1.464843750E-3
6.211041667E-1,3.875732422E-3
6.211250000E-1,2.807617188E-3
6.211458333E-1,3.051757812E-5
6.211666667E-1,-3.967285156E-4
6.211875000E-1,5.523681641E-3
6.212083333E-1,2.044677734E-3
6.212291667E-1,1.770019531E-3
6.212500000E-1,1.678466797E-3
6.212708333E-1,4.272460938E-3
6.212916667E-1,2.197265625E-3
6.213125000E-1,4.882812500E-4
6.213333333E-1,3.784179688E-3
6.213541667E-1,5.798339844E-4
6.213750000E-1,3.845214844E-3
6.213958333E-1,3.051757812E-4
6.214166667E-1,2.136230469E-4
6.214375000E-1,9.155273438E-4
6.214583333E-1,-8.850097656E-4
6.214791667E-1,2.563476562E-3
6.215000000E-1,1.373291016E-3
6.215208333E-1,1.617431641E-3
6.215416667E-1,5.493164062E-4
6.215625000E-1,3.784179688E-3
6.215833333E-1,4.882812500E-4
6.216041667E-1,1.037597656E-3
6.216250000E-1,1.892089844E-3
6.216458333E-1,1.617431641E-3
6.216666667E-1,-6.103515625E-5
6.216875000E-1,-6.713867188E-4
6.217083333E-1,1.129150391E-3
6.217291667E-1,-4.333496094E-3
6.217500000E-1,2.990722656E-3
6.217708333E-1,-4.882812500E-3
6.217916667E-1,1.800537109E-3
6.218125000E-1,9.155273438E-5
6.218333333E-1,-3.753662109E-3
6.218541667E-1,7.934570312E-4
6.218750000E-1,-3.723144531E-3
6.218958333E-1,9.765625000E-4
6.219166667E-1,-6.286621094E-3
6.219375000E-1,2.807617188E-3
6.219583333E-1,-4.425048828E-3
6.219791667E-1,-3.356933594E-3
6.220000000E-1,-5.798339844E-4
6.220208333E-1,-5.798339844E-3
6.220416667E-1,6.713867188E-4
6.220625000E-1,-2.990722656E-3
6.220833333E-1,2.075195312E-3
6.221041667E-1,-1.098632812E-3
6.221250000E-1,-5.157470703E-3
6.221458333E-1,-6.713867188E-4
6.221666667E-1,-3.143310547E-3
6.221875000E-1,-2.258300781E-3
6.222083333E-1,1.403808594E-3
6.222291667E-1,-2.990722656E-3
6.222500000E-1,-4.882812500E-4
6.222708333E-1,4.882812500E-4
6.222916667E-1,-3.784179688E-3
6.223125000E-1,8.850097656E-4
6.223333333E-1,-2.105712891E-3
6.223541667E-1,-2.746582031E-4
6.223750000E-1,-1.495361328E-3
6.223958333E-1,2.655029297E-3
6.224166667E-1,1.770019531E-3
6.224375000E-1,-3.967285156E-3
6.224583333E-1,2.807617188E-3
6.224791667E-1,-3.143310547E-3
6.225000000E-1,-1.525878906E-4
6.225208333E-1,-3.082275391E-3
6.225416667E-1,3.051757812E-4
6.225625000E-1,-1.953125000E-3
6.225833333E-1,-1.983642578E-3
6.226041667E-1,6.713867188E-4
6.226250000E-1,-5.187988281E-3
6.226458333E-1,-8.544921875E-4
6.226666667E-1,-3.051757812E-3
6.226875000E-1,-1.373291016E-3
6.227083333E-1,-4.516601562E-3
6.227291667E-1,-2.288818359E-3
6.227500000E-1,-3.784179688E-3
6.227708333E-1,-4.760742188E-3
6.227916667E-1,-2.593994141E-3
6.228125000E-1,-2.838134766E-3
6.228333333E-1,-1.342773438E-3
6.228541667E-1,-3.723144531E-3
6.228750000E-1,-2.685546875E-3
6.228958333E-1,-5.340576172E-3
6.229166667E-1,-4.089355469E-3
6.229375000E-1,-5.371093750E-3
6.229583333E-1,-3.387451172E-3
6.229791667E-1,-4.425048828E-3
6.230000000E-1,-5.462646484E-3
6.230208333E-1,-2.471923828E-3
6.230416667E-1,-6.195068359E-3
6.230625000E-1,-1.983642578E-3
6.230833333E-1,-4.455566406E-3
6.231041667E-1,-4.638671875E-3
6.231250000E-1,-2.655029297E-3
6.231458333E-1,-5.218505859E-3
6.231666667E-1,-2.960205078E-3
6.231875000E-1,-1.800537109E-3
6.232083333E-1,-6.011962891E-3
6.232291667E-1,-1.159667969E-3
6.232500000E-1,-2.838134766E-3
6.232708333E-1,-4.455566406E-3
6.232916667E-1,-1.556396484E-3
6.233125000E-1,-3.997802734E-3
6.233333333E-1,-1.403808594E-3
6.233541667E-1,-2.960205078E-3
6.233750000E-1,6.408691406E-4
6.233958333E-1,-2.532958984E-3
6.234166667E-1,-7.934570312E-4
6.234375000E-1,-2.960205078E-3
6.234583333E-1,-1.434326172E-3
6.234791667E-1,1.037597656E-3
6.235000000E-1,-3.509521484E-3
6.235208333E-1,-5.493164062E-4
6.235416667E-1,-3.021240234E-3
6.235625000E-1,-1.831054688E-4
6.235833333E-1,-2.746582031E-4
6.236041667E-1,-7.934570312E-4
6.236250000E-1,2.014160156E-3
6.236458333E-1,-1.220703125E-4
6.236666667E-1,-1.129150391E-3
6.236875000E-1,0.000000000E0
6.237083333E-1,-1.617431641E-3
6.237291667E-1,4.882812500E-4
6.237500000E-1,3.662109375E-4
6.237708333E-1,-9.460449219E-4
6.237916667E-1,1.770019531E-3
6.238125000E-1,-2.319335938E-3
6.238333333E-1,7.324218750E-4
6.238541667E-1,-8.544921875E-4
6.238750000E-1,3.662109375E-4
6.238958333E-1,4.760742188E-3
6.239166667E-1,-3.967285156E-4
6.239375000E-1,2.868652344E-3
6.239583333E-1,1.068115234E-3
6.239791667E-1,3.997802734E-3
6.240000000E-1,2.349853516E-3
6.240208333E-1,-1.220703125E-4
6.240416667E-1,4.058837891E-3
6.240625000E-1,-7.629394531E-4
6.240833333E-1,2.960205078E-3
6.241041667E-1,1.251220703E-3
6.241250000E-1,2.258300781E-3
6.241458333E-1,2.777099609E-3
6.241666667E-1,2.502441406E-3
6.241875000E-1,2.838134766E-3
6.242083333E-1,2.593994141E-3
6.242291667E-1,4.272460938E-3
6.242500000E-1,1.831054688E-4
6.242708333E-1,3.631591797E-3
6.242916667E-1,-3.082275391E-3
6.243125000E-1,-2.105712891E-3
6.243333333E-1,2.166748047E-3
6.243541667E-1,-1.342773438E-3
6.243750000E-1,2.929687500E-3
6.243958333E-1,4.180908203E-3
6.244166667E-1,5.798339844E-4
6.244375000E-1,2.532958984E-3
6.244583333E-1,1.953125000E-3
6.244791667E-1,5.798339844E-4
6.245000000E-1,9.155273438E-5
6.245208333E-1,1.342773438E-3
6.245416667E-1,2.105712891E-3
6.245625000E-1,8.850097656E-4
6.245833333E-1,1.678466797E-3
6.246041667E-1,2.746582031E-3
6.246250000E-1,3.051757812E-3
6.246458333E-1,5.798339844E-4
6.246666667E-1,1.586914062E-3
6.246875000E-1,1.159667969E-3
6.247083333E-1,1.373291016E-3
6.247291667E-1,1.251220703E-3
6.247500000E-1,4.577636719E-4
6.247708333E-1,3.692626953E-3
6.247916667E-1,4.577636719E-4
6.248125000E-1,2.655029297E-3
6.248333333E-1,6.713867188E-4
6.248541667E-1,6.103515625E-4
6.248750000E-1,1.953125000E-3
6.248958333E-1,-3.845214844E-3
6.249166667E-1,6.835937500E-3
6.249375000E-1,-4.882812500E-4
6.249583333E-1,4.577636719E-4
6.249791667E-1,2.014160156E-3
6.250000000E-1,-1.129150391E-3
6.250208333E-1,3.845214844E-3
6.250416667E-1,-2.777099609E-3
6.250625000E-1,2.410888672E-3
6.250833333E-1,-1.220703125E-4
6.251041667E-1,7.019042969E-4
6.251250000E-1,-1.525878906E-4
6.251458333E-1,-1.556396484E-3
6.251666667E-1,2.441406250E-4
6.251875000E-1,-2.746582031E-4
6.252083333E-1,-1.037597656E-3
6.252291667E-1,-1.953125000E-3
6.252500000E-1,-1.525878906E-4
6.252708333E-1,1.190185547E-3
6.252916667E-1,1.342773438E-3
6.253125000E-1,4.577636719E-4
6.253333333E-1,2.746582031E-3
6.253541667E-1,-1.831054688E-4
6.253750000E-1,4.241943359E-3
6.253958333E-1,-1.098632812E-3
6.254166667E-1,1.617431641E-3
6.254375000E-1,1.800537109E-3
6.254583333E-1,8.850097656E-4
6.254791667E-1,3.723144531E-3
6.255000000E-1,1.525878906E-4
6.255208333E-1,9.155273438E-4
6.255416667E-1,-8.544921875E-4
6.255625000E-1,2.929687500E-3
6.255833333E-1,-4.577636719E-4
6.256041667E-1,3.112792969E-3
6.256250000E-1,5.798339844E-4
6.256458333E-1,2.441406250E-4
6.256666667E-1,1.312255859E-3
6.256875000E-1,-4.119873047E-3
6.257083333E-1,2.990722656E-3
6.257291667E-1,4.577636719E-4
6.257500000E-1,5.187988281E-4
6.257708333E-1,2.075195312E-3
6.257916667E-1,-6.408691406E-4
6.258125000E-1,-7.324218750E-4
6.258333333E-1,9.155273438E-4
6.258541667E-1,-1.739501953E-3
6.258750000E-1,1.525878906E-4
6.258958333E-1,2.807617188E-3
6.259166667E-1,-1.495361328E-3
6.259375000E-1,7.629394531E-4
6.259583333E-1,-9.460449219E-4
6.259791667E-1,-1.220703125E-4
6.260000000E-1,9.155273438E-5
6.260208333E-1,-1.770019531E-3
6.260416667E-1,-9.460449219E-4
6.260625000E-1,2.563476562E-3
6.260833333E-1,-2.441406250E-4
6.261041667E-1,2.136230469E-4
6.261250000E-1,1.770019531E-3
6.261458333E-1,-1.892089844E-3
6.261666667E-1,1.983642578E-3
6.261875000E-1,-2.807617188E-3
6.262083333E-1,5.493164062E-4
6.262291667E-1,1.983642578E-3
6.262500000E-1,-6.713867188E-4
6.262708333E-1,3.936767578E-3
6.262916667E-1,-1.831054688E-4
6.263125000E-1,1.831054688E-3
6.263333333E-1,1.953125000E-3
6.263541667E-1,-2.136230469E-4
6.263750000E-1,1.251220703E-3
6.263958333E-1,-1.342773438E-3
6.264166667E-1,1.678466797E-3
6.264375000E-1,1.220703125E-4
6.264583333E-1,7.019042969E-4
6.264791667E-1,4.364013672E-3
6.265000000E-1,7.934570312E-4
6.265208333E-1,3.967285156E-3
6.265416667E-1,0.000000000E0
6.265625000E-1,1.739501953E-3
6.265833333E-1,2.136230469E-3
6.266041667E-1,5.187988281E-4
6.266250000E-1,3.967285156E-3
6.266458333E-1,3.143310547E-3
6.266666667E-1,5.371093750E-3
6.266875000E-1,2.319335938E-3
6.267083333E-1,3.204345703E-3
6.267291667E-1,3.662109375E-4
6.267500000E-1,2.166748047E-3
6.267708333E-1,1.953125000E-3
6.267916667E-1,1.556396484E-3
6.268125000E-1,4.211425781E-3
6.268333333E-1,9.155273438E-5
6.268541667E-1,5.340576172E-3
6.268750000E-1,2.655029297E-3
6.268958333E-1,4.150390625E-3
6.269166667E-1,1.800537109E-3
6.269375000E-1,2.716064453E-3
6.269583333E-1,3.143310547E-3
6.269791667E-1,-9.155273438E-5
6.270000000E-1,5.798339844E-3
6.270208333E-1,2.136230469E-3
6.270416667E-1,3.082275391E-3
6.270625000E-1,5.493164062E-4
6.270833333E-1,2.746582031E-3
6.271041667E-1,7.934570312E-4
6.271250000E-1,1.281738281E-3
6.271458333E-1,3.784179688E-3
6.271666667E-1,-5.187988281E-4
6.271875000E-1,3.448486328E-3
6.272083333E-1,7.019042969E-4
6.272291667E-1,-3.356933594E-4
6.272500000E-1,1.220703125E-3
6.272708333E-1,2.380371094E-3
6.272916667E-1,1.342773438E-3
6.273125000E-1,2.075195312E-3
6.273333333E-1,3.112792969E-3
6.273541667E-1,-6.103515625E-4
6.273750000E-1,1.922607422E-3
6.273958333E-1,3.173828125E-3
6.274166667E-1,1.708984375E-3
6.274375000E-1,2.624511719E-3
6.274583333E-1,1.861572266E-3
6.274791667E-1,8.239746094E-4
6.275000000E-1,1.861572266E-3
6.275208333E-1,-2.136230469E-4
6.275416667E-1,1.525878906E-4
6.275625000E-1,6.713867188E-4
6.275833333E-1,-1.159667969E-3
6.276041667E-1,4.577636719E-4
6.276250000E-1,-1.220703125E-4
6.276458333E-1,-2.136230469E-4
6.276666667E-1,-2.136230469E-4
6.276875000E-1,-1.342773438E-3
6.277083333E-1,-1.220703125E-3
6.277291667E-1,-1.831054688E-3
6.277500000E-1,-1.373291016E-3
6.277708333E-1,-1.281738281E-3
6.277916667E-1,-1.525878906E-4
6.278125000E-1,-1.464843750E-3
6.278333333E-1,-5.798339844E-4
6.278541667E-1,-8.850097656E-4
6.278750000E-1,-3.936767578E-3
6.278958333E-1,-5.493164062E-4
6.279166667E-1,-3.997802734E-3
6.279375000E-1,-7.019042969E-4
6.279583333E-1,-2.777099609E-3
6.279791667E-1,-4.852294922E-3
6.280000000E-1,8.544921875E-4
6.280208333E-1,-4.577636719E-3
6.280416667E-1,-1.159667969E-3
6.280625000E-1,-2.777099609E-3
6.280833333E-1,-3.204345703E-3
6.281041667E-1,-1.495361328E-3
6.281250000E-1,-4.821777344E-3
6.281458333E-1,-1.098632812E-3
6.281666667E-1,-2.502441406E-3
6.281875000E-1,-3.234863281E-3
6.282083333E-1,-9.460449219E-4
6.282291667E-1,-1.708984375E-3
6.282500000E-1,-7.019042969E-4
6.282708333E-1,-3.662109375E-4
6.282916667E-1,-5.920410156E-3
6.283125000E-1,-1.220703125E-3
6.283333333E-1,-3.906250000E-3
6.283541667E-1,-4.302978516E-3
6.283750000E-1,-2.166748047E-3
6.283958333E-1,-3.143310547E-3
6.284166667E-1,-3.662109375E-4
6.284375000E-1,-3.631591797E-3
6.284583333E-1,-1.464843750E-3
6.284791667E-1,-2.777099609E-3
6.285000000E-1,-8.544921875E-4
6.285208333E-1,-2.288818359E-3
6.285416667E-1,-4.882812500E-3
6.285625000E-1,2.136230469E-4
6.285833333E-1,-2.075195312E-3
6.286041667E-1,-1.403808594E-3
6.286250000E-1,9.155273438E-5
6.286458333E-1,-2.014160156E-3
6.286666667E-1,-3.356933594E-4
6.286875000E-1,-6.103515625E-4
6.287083333E-1,1.831054688E-4
6.287291667E-1,-6.103515625E-4
6.287500000E-1,-3.967285156E-4
6.287708333E-1,1.220703125E-3
6.287916667E-1,-3.173828125E-3
6.288125000E-1,-1.220703125E-4
6.288333333E-1,-2.197265625E-3
6.288541667E-1,-2.532958984E-3
6.288750000E-1,1.037597656E-3
6.288958333E-1,-3.784179688E-3
6.289166667E-1,-9.155273438E-4
6.289375000E-1,-1.068115234E-3
6.289583333E-1,-1.129150391E-3
6.289791667E-1,-1.403808594E-3
6.290000000E-1,-2.593994141E-3
6.290208333E-1,-1.129150391E-3
6.290416667E-1,-2.685546875E-3
6.290625000E-1,-2.319335938E-3
6.290833333E-1,-1.892089844E-3
6.291041667E-1,-8.850097656E-4
6.291250000E-1,-1.708984375E-3
6.291458333E-1,1.403808594E-3
6.291666667E-1,-8.239746094E-4
6.291875000E-1,-2.136230469E-4
6.292083333E-1,-1.220703125E-3
6.292291667E-1,-1.220703125E-4
6.292500000E-1,-9.460449219E-4
6.292708333E-1,-4.882812500E-3
6.292916667E-1,1.037597656E-3
6.293125000E-1,-4.394531250E-3
6.293333333E-1,-1.190185547E-3
6.293541667E-1,-3.967285156E-4
6.293750000E-1,-1.647949219E-3
6.293958333E-1,2.960205078E-3
6.294166667E-1,-1.831054688E-3
6.294375000E-1,-1.831054688E-4
6.294583333E-1,2.136230469E-4
6.294791667E-1,-1.403808594E-3
6.295000000E-1,-1.922607422E-3
6.295208333E-1,-1.953125000E-3
6.295416667E-1,2.441406250E-4
6.295625000E-1,-3.509521484E-3
6.295833333E-1,-8.850097656E-4
6.296041667E-1,-3.051757812E-4
6.296250000E-1,-2.471923828E-3
6.296458333E-1,-5.798339844E-4
6.296666667E-1,-2.746582031E-4
6.296875000E-1,-1.983642578E-3
6.297083333E-1,-4.089355469E-3
6.297291667E-1,-3.143310547E-3
6.297500000E-1,-1.739501953E-3
6.297708333E-1,-1.953125000E-3
6.297916667E-1,-1.098632812E-3
6.298125000E-1,-2.319335938E-3
6.298333333E-1,-2.929687500E-3
6.298541667E-1,-7.934570312E-4
6.298750000E-1,-4.089355469E-3
6.298958333E-1,-3.295898438E-3
6.299166667E-1,-1.708984375E-3
6.299375000E-1,6.408691406E-4
6.299583333E-1,-4.577636719E-4
6.299791667E-1,-3.356933594E-3
6.300000000E-1,-7.019042969E-4
6.300208333E-1,-2.563476562E-3
6.300416667E-1,-1.556396484E-3
6.300625000E-1,-2.532958984E-3
6.300833333E-1,3.967285156E-4
6.301041667E-1,-8.544921875E-4
6.301250000E-1,-2.319335938E-3
6.301458333E-1,1.525878906E-3
6.301666667E-1,-2.075195312E-3
6.301875000E-1,6.713867188E-4
6.302083333E-1,-3.051757812E-3
6.302291667E-1,-2.349853516E-3
6.302500000E-1,7.019042969E-4
6.302708333E-1,-1.892089844E-3
6.302916667E-1,1.586914062E-3
6.303125000E-1,-3.021240234E-3
6.303333333E-1,7.934570312E-4
6.303541667E-1,-1.525878906E-4
6.303750000E-1,-3.021240234E-3
6.303958333E-1,-1.434326172E-3
6.304166667E-1,-2.868652344E-3
6.304375000E-1,-6.713867188E-4
6.304583333E-1,-2.441406250E-3
6.304791667E-1,5.798339844E-4
6.305000000E-1,-2.990722656E-3
6.305208333E-1,-6.713867188E-4
6.305416667E-1,2.136230469E-4
6.305625000E-1,-3.082275391E-3
6.305833333E-1,-1.922607422E-3
6.306041667E-1,-1.159667969E-3
6.306250000E-1,-1.708984375E-3
6.306458333E-1,-2.014160156E-3
6.306666667E-1,-3.356933594E-4
6.306875000E-1,-2.716064453E-3
6.307083333E-1,-8.850097656E-4
6.307291667E-1,-1.708984375E-3
6.307500000E-1,-1.647949219E-3
6.307708333E-1,3.051757812E-4
6.307916667E-1,-1.220703125E-3
6.308125000E-1,1.831054688E-4
6.308333333E-1,-5.798339844E-4
6.308541667E-1,-4.455566406E-3
6.308750000E-1,-4.272460938E-4
6.308958333E-1,-1.342773438E-3
6.309166667E-1,-1.403808594E-3
6.309375000E-1,1.953125000E-3
6.309583333E-1,1.556396484E-3
6.309791667E-1,2.014160156E-3
6.310000000E-1,-9.155273438E-5
6.310208333E-1,2.197265625E-3
